,monthyear,campfilename,nationality,proportion,cmy
309,12017,Ritsona_GRE_040,Pakistani,0.0,Ritsona_GRE_040012017
310,12017,Ritsona_GRE_040,Palestinian,0.0,Ritsona_GRE_040012017
311,12017,Ritsona_GRE_040,Afghan,0.1,Ritsona_GRE_040012017
312,12017,Ritsona_GRE_040,Stateless,0.0,Ritsona_GRE_040012017
313,12017,Ritsona_GRE_040,Somali,0.0,Ritsona_GRE_040012017
314,12017,Ritsona_GRE_040,Kuwaiti,0.0,Ritsona_GRE_040012017
315,12017,Ritsona_GRE_040,Moroccan,0.0,Ritsona_GRE_040012017
316,12017,Ritsona_GRE_040,Egyptian,0.0,Ritsona_GRE_040012017
317,12017,Ritsona_GRE_040,Algerian,0.0,Ritsona_GRE_040012017
318,12017,XXSindos-Frakapore_GRE_043,Syrian,0.99,XXSindos-Frakapore_GRE_043012017
319,12017,XXSindos-Frakapore_GRE_043,Yemeni,0.0,XXSindos-Frakapore_GRE_043012017
320,12017,XXSindos-Frakapore_GRE_043,Iraqi,0.01,XXSindos-Frakapore_GRE_043012017
321,12017,XXSindos-Frakapore_GRE_043,Congolese,0.0,XXSindos-Frakapore_GRE_043012017
322,12017,XXSindos-Frakapore_GRE_043,Eritrean,0.0,XXSindos-Frakapore_GRE_043012017
323,12017,XXSindos-Frakapore_GRE_043,Iranian,0.0,XXSindos-Frakapore_GRE_043012017
324,12017,XXSindos-Frakapore_GRE_043,Pakistani,0.0,XXSindos-Frakapore_GRE_043012017
325,12017,XXSindos-Frakapore_GRE_043,Palestinian,0.0,XXSindos-Frakapore_GRE_043012017
326,12017,XXSindos-Frakapore_GRE_043,Afghan,0.0,XXSindos-Frakapore_GRE_043012017
327,12017,XXSindos-Frakapore_GRE_043,Stateless,0.0,XXSindos-Frakapore_GRE_043012017
328,12017,XXSindos-Frakapore_GRE_043,Somali,0.0,XXSindos-Frakapore_GRE_043012017
329,12017,XXSindos-Frakapore_GRE_043,Kuwaiti,0.0,XXSindos-Frakapore_GRE_043012017
330,12017,XXSindos-Frakapore_GRE_043,Moroccan,0.0,XXSindos-Frakapore_GRE_043012017
331,12017,XXSindos-Frakapore_GRE_043,Egyptian,0.0,XXSindos-Frakapore_GRE_043012017
332,12017,XXSindos-Frakapore_GRE_043,Algerian,0.0,XXSindos-Frakapore_GRE_043012017
333,12017,Skaramangas_GRE_014,Syrian,0.65,Skaramangas_GRE_014012017
334,12017,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014012017
335,12017,Skaramangas_GRE_014,Iraqi,0.25,Skaramangas_GRE_014012017
336,12017,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014012017
337,12017,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014012017
338,12017,Skaramangas_GRE_014,Iranian,0.0,Skaramangas_GRE_014012017
339,12017,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014012017
340,12017,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014012017
341,12017,Skaramangas_GRE_014,Afghan,0.1,Skaramangas_GRE_014012017
342,12017,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014012017
343,12017,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014012017
344,12017,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014012017
345,12017,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014012017
346,12017,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014012017
347,12017,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014012017
348,12017,Vathi-Samos_GRE_053,Syrian,0.33,Vathi-Samos_GRE_053012017
349,12017,Vathi-Samos_GRE_053,Afghan,0.16,Vathi-Samos_GRE_053012017
350,12017,XXSoftex_GRE_045,Syrian,0.9,XXSoftex_GRE_045012017
351,12017,XXSoftex_GRE_045,Iraqi,0.08,XXSoftex_GRE_045012017
352,12017,XXSouda-Samns-Purse_GRE_046,Syrian,0.46,XXSouda-Samns-Purse_GRE_046012017
353,12017,XXSouda-Samns-Purse_GRE_046,Iraqi,0.12,XXSouda-Samns-Purse_GRE_046012017
354,12017,XXTrikala_GRE_048,Syrian,0.95,XXTrikala_GRE_048012017
355,12017,XXTrikala_GRE_048,Iraqi,0.03,XXTrikala_GRE_048012017
356,12017,Veria_GRE_054,Syrian,0.96,Veria_GRE_054012017
357,12017,Veria_GRE_054,Yemeni,0.0,Veria_GRE_054012017
358,12017,Veria_GRE_054,Iraqi,0.04,Veria_GRE_054012017
359,12017,Veria_GRE_054,Congolese,0.0,Veria_GRE_054012017
360,12017,Veria_GRE_054,Eritrean,0.0,Veria_GRE_054012017
361,12017,Veria_GRE_054,Iranian,0.0,Veria_GRE_054012017
362,12017,Veria_GRE_054,Pakistani,0.0,Veria_GRE_054012017
363,12017,Veria_GRE_054,Palestinian,0.0,Veria_GRE_054012017
364,12017,Veria_GRE_054,Afghan,0.0,Veria_GRE_054012017
365,12017,Veria_GRE_054,Stateless,0.0,Veria_GRE_054012017
366,12017,Veria_GRE_054,Somali,0.0,Veria_GRE_054012017
367,12017,Veria_GRE_054,Kuwaiti,0.0,Veria_GRE_054012017
368,12017,Veria_GRE_054,Moroccan,0.0,Veria_GRE_054012017
369,12017,Veria_GRE_054,Egyptian,0.0,Veria_GRE_054012017
370,12017,Veria_GRE_054,Algerian,0.0,Veria_GRE_054012017
371,12017,XXVial-Chios-NRC_GRE_066,Syrian,0.37,XXVial-Chios-NRC_GRE_066012017
372,12017,XXVial-Chios-NRC_GRE_066,Afghan,0.41,XXVial-Chios-NRC_GRE_066012017
373,12017,Kos_GRE_027,Syrian,0.02,Kos_GRE_027012017
374,12017,Kos_GRE_027,Pakistani,0.94,Kos_GRE_027012017
375,62017,Kos_GRE_027,Syrian,0.08,Kos_GRE_027062017
376,62017,Kos_GRE_027,Iraqi,0.16,Kos_GRE_027062017
377,62017,Kos_GRE_027,Pakistani,0.6,Kos_GRE_027062017
378,62017,Kos_GRE_027,Afghan,0.08,Kos_GRE_027062017
379,62017,Alexandria-Ref_GRE_003,Syrian,0.81,Alexandria-Ref_GRE_003062017
380,62017,Alexandria-Ref_GRE_003,Iraqi,0.14,Alexandria-Ref_GRE_003062017
381,62017,Andravida_GRE_004,Syrian,0.99,Andravida_GRE_004062017
382,62017,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004062017
383,62017,Andravida_GRE_004,Iraqi,0.01,Andravida_GRE_004062017
384,62017,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004062017
385,62017,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004062017
386,62017,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004062017
387,62017,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004062017
388,62017,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004062017
389,62017,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004062017
390,62017,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004062017
391,62017,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004062017
392,62017,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004062017
393,62017,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004062017
394,62017,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004062017
395,62017,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004062017
396,62017,XXDerveni-Alexil_GRE_007,Syrian,0.85,XXDerveni-Alexil_GRE_007062017
397,62017,XXDerveni-Alexil_GRE_007,Yemeni,0.0,XXDerveni-Alexil_GRE_007062017
398,62017,XXDerveni-Alexil_GRE_007,Iraqi,0.15,XXDerveni-Alexil_GRE_007062017
399,62017,XXDerveni-Alexil_GRE_007,Congolese,0.0,XXDerveni-Alexil_GRE_007062017
400,62017,XXDerveni-Alexil_GRE_007,Eritrean,0.0,XXDerveni-Alexil_GRE_007062017
401,62017,XXDerveni-Alexil_GRE_007,Iranian,0.0,XXDerveni-Alexil_GRE_007062017
402,62017,XXDerveni-Alexil_GRE_007,Pakistani,0.0,XXDerveni-Alexil_GRE_007062017
403,62017,XXDerveni-Alexil_GRE_007,Palestinian,0.0,XXDerveni-Alexil_GRE_007062017
404,62017,XXDerveni-Alexil_GRE_007,Afghan,0.0,XXDerveni-Alexil_GRE_007062017
405,62017,XXDerveni-Alexil_GRE_007,Stateless,0.0,XXDerveni-Alexil_GRE_007062017
406,62017,XXDerveni-Alexil_GRE_007,Somali,0.0,XXDerveni-Alexil_GRE_007062017
407,62017,XXDerveni-Alexil_GRE_007,Kuwaiti,0.0,XXDerveni-Alexil_GRE_007062017
408,62017,XXDerveni-Alexil_GRE_007,Moroccan,0.0,XXDerveni-Alexil_GRE_007062017
409,62017,XXDerveni-Alexil_GRE_007,Egyptian,0.0,XXDerveni-Alexil_GRE_007062017
410,62017,XXDerveni-Alexil_GRE_007,Algerian,0.0,XXDerveni-Alexil_GRE_007062017
411,62017,Diavata_GRE_008,Syrian,0.46,Diavata_GRE_008062017
412,62017,Diavata_GRE_008,Pakistani,0.09,Diavata_GRE_008062017
413,62017,Diavata_GRE_008,Palestinian,0.01,Diavata_GRE_008062017
414,62017,Diavata_GRE_008,Afghan,0.39,Diavata_GRE_008062017
415,62017,XXDoliana_GRE_007,Syrian,1.0,XXDoliana_GRE_007062017
416,62017,XXDoliana_GRE_007,Yemeni,0.0,XXDoliana_GRE_007062017
417,62017,XXDoliana_GRE_007,Iraqi,0.0,XXDoliana_GRE_007062017
418,62017,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007062017
419,62017,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007062017
420,62017,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007062017
421,62017,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007062017
422,62017,XXDoliana_GRE_007,Palestinian,0.0,XXDoliana_GRE_007062017
423,62017,XXDoliana_GRE_007,Afghan,0.0,XXDoliana_GRE_007062017
424,62017,XXDoliana_GRE_007,Stateless,0.0,XXDoliana_GRE_007062017
425,62017,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007062017
426,62017,XXDoliana_GRE_007,Kuwaiti,0.0,XXDoliana_GRE_007062017
427,62017,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007062017
428,62017,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007062017
429,62017,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007062017
430,62017,XXFilipiada_GRE_019,Syrian,0.43,XXFilipiada_GRE_019062017
431,62017,XXFilipiada_GRE_019,Iraqi,0.13,XXFilipiada_GRE_019062017
432,62017,XXFilipiada_GRE_019,Iranian,0.14,XXFilipiada_GRE_019062017
433,62017,XXFilipiada_GRE_019,Afghan,0.28,XXFilipiada_GRE_019062017
434,62017,XXKonitsa_GRE_026,Syrian,0.96,XXKonitsa_GRE_026062017
435,62017,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026062017
436,62017,XXKonitsa_GRE_026,Iraqi,0.04,XXKonitsa_GRE_026062017
437,62017,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026062017
438,62017,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026062017
439,62017,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026062017
440,62017,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026062017
441,62017,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026062017
442,62017,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026062017
443,62017,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026062017
444,62017,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026062017
445,62017,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026062017
446,62017,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026062017
447,62017,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026062017
448,62017,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026062017
449,62017,Koutsochero_GRE_028,Syrian,0.75,Koutsochero_GRE_028062017
450,62017,Koutsochero_GRE_028,Iraqi,0.15,Koutsochero_GRE_028062017
451,62017,Koutsochero_GRE_028,Congolese,0.01,Koutsochero_GRE_028062017
452,62017,Koutsochero_GRE_028,Palestinian,0.02,Koutsochero_GRE_028062017
453,62017,Lavrio-New_GRE_030,Syrian,0.94,Lavrio-New_GRE_030062017
454,62017,Lavrio-New_GRE_030,Yemeni,0.0,Lavrio-New_GRE_030062017
455,62017,Lavrio-New_GRE_030,Iraqi,0.0,Lavrio-New_GRE_030062017
456,62017,Lavrio-New_GRE_030,Congolese,0.0,Lavrio-New_GRE_030062017
457,62017,Lavrio-New_GRE_030,Eritrean,0.0,Lavrio-New_GRE_030062017
458,62017,Lavrio-New_GRE_030,Iranian,0.02,Lavrio-New_GRE_030062017
459,62017,Lavrio-New_GRE_030,Pakistani,0.01,Lavrio-New_GRE_030062017
460,62017,Lavrio-New_GRE_030,Palestinian,0.0,Lavrio-New_GRE_030062017
461,62017,Lavrio-New_GRE_030,Afghan,0.03,Lavrio-New_GRE_030062017
462,62017,Lavrio-New_GRE_030,Stateless,0.0,Lavrio-New_GRE_030062017
463,62017,Lavrio-New_GRE_030,Somali,0.0,Lavrio-New_GRE_030062017
464,62017,Lavrio-New_GRE_030,Kuwaiti,0.0,Lavrio-New_GRE_030062017
465,62017,Lavrio-New_GRE_030,Moroccan,0.0,Lavrio-New_GRE_030062017
466,62017,Lavrio-New_GRE_030,Egyptian,0.0,Lavrio-New_GRE_030062017
467,62017,Lavrio-New_GRE_030,Algerian,0.0,Lavrio-New_GRE_030062017
468,62017,Nea-Kavala_GRE_034,Syrian,0.34,Nea-Kavala_GRE_034062017
469,62017,Nea-Kavala_GRE_034,Iraqi,0.13,Nea-Kavala_GRE_034062017
470,62017,Nea-Kavala_GRE_034,Congolese,0.08,Nea-Kavala_GRE_034062017
471,62017,Nea-Kavala_GRE_034,Eritrean,0.12,Nea-Kavala_GRE_034062017
472,62017,Volos_GRE_055,Syrian,0.8,Volos_GRE_055062017
473,62017,Volos_GRE_055,Yemeni,0.0,Volos_GRE_055062017
474,62017,Volos_GRE_055,Iraqi,0.1,Volos_GRE_055062017
475,62017,Volos_GRE_055,Congolese,0.0,Volos_GRE_055062017
476,62017,Volos_GRE_055,Eritrean,0.0,Volos_GRE_055062017
477,62017,Volos_GRE_055,Iranian,0.0,Volos_GRE_055062017
478,62017,Volos_GRE_055,Pakistani,0.0,Volos_GRE_055062017
479,62017,Volos_GRE_055,Palestinian,0.1,Volos_GRE_055062017
480,62017,Volos_GRE_055,Afghan,0.0,Volos_GRE_055062017
481,62017,Volos_GRE_055,Stateless,0.0,Volos_GRE_055062017
482,62017,Volos_GRE_055,Somali,0.0,Volos_GRE_055062017
483,62017,Volos_GRE_055,Kuwaiti,0.0,Volos_GRE_055062017
484,62017,Volos_GRE_055,Moroccan,0.0,Volos_GRE_055062017
485,62017,Volos_GRE_055,Egyptian,0.0,Volos_GRE_055062017
486,62017,Volos_GRE_055,Algerian,0.0,Volos_GRE_055062017
487,62017,Vathi-Samos_GRE_053,Syrian,0.39,Vathi-Samos_GRE_053062017
488,62017,Vathi-Samos_GRE_053,Iraqi,0.18,Vathi-Samos_GRE_053062017
489,62017,Vathi-Samos_GRE_053,Afghan,0.11,Vathi-Samos_GRE_053062017
490,62017,Vathi-Samos_GRE_053,Algerian,0.09,Vathi-Samos_GRE_053062017
491,62017,Rafina_GRE_039,Syrian,0.52,Rafina_GRE_039062017
492,62017,Rafina_GRE_039,Afghan,0.41,Rafina_GRE_039062017
493,62017,XXSouda-Samns-Purse_GRE_046,Syrian,0.38,XXSouda-Samns-Purse_GRE_046062017
494,62017,XXSouda-Samns-Purse_GRE_046,Iraqi,0.16,XXSouda-Samns-Purse_GRE_046062017
495,62017,XXSouda-Samns-Purse_GRE_046,Pakistani,0.06,XXSouda-Samns-Purse_GRE_046062017
496,62017,XXSouda-Samns-Purse_GRE_046,Algerian,0.11,XXSouda-Samns-Purse_GRE_046062017
497,62017,XXTrikala_GRE_048,Syrian,0.76,XXTrikala_GRE_048062017
498,62017,XXTrikala_GRE_048,Yemeni,0.0,XXTrikala_GRE_048062017
499,62017,XXTrikala_GRE_048,Iraqi,0.01,XXTrikala_GRE_048062017
500,62017,XXTrikala_GRE_048,Congolese,0.0,XXTrikala_GRE_048062017
501,62017,XXTrikala_GRE_048,Eritrean,0.0,XXTrikala_GRE_048062017
502,62017,XXTrikala_GRE_048,Iranian,0.0,XXTrikala_GRE_048062017
503,62017,XXTrikala_GRE_048,Pakistani,0.0,XXTrikala_GRE_048062017
504,62017,XXTrikala_GRE_048,Palestinian,0.2,XXTrikala_GRE_048062017
505,62017,XXTrikala_GRE_048,Afghan,0.03,XXTrikala_GRE_048062017
506,62017,XXTrikala_GRE_048,Stateless,0.0,XXTrikala_GRE_048062017
507,62017,XXTrikala_GRE_048,Somali,0.0,XXTrikala_GRE_048062017
508,62017,XXTrikala_GRE_048,Kuwaiti,0.0,XXTrikala_GRE_048062017
509,62017,XXTrikala_GRE_048,Moroccan,0.0,XXTrikala_GRE_048062017
510,62017,XXTrikala_GRE_048,Egyptian,0.0,XXTrikala_GRE_048062017
511,62017,XXTrikala_GRE_048,Algerian,0.0,XXTrikala_GRE_048062017
512,62017,XXSoftex_GRE_045,Syrian,0.5,XXSoftex_GRE_045062017
513,62017,XXSoftex_GRE_045,Iraqi,0.05,XXSoftex_GRE_045062017
514,62017,XXSoftex_GRE_045,Moroccan,0.05,XXSoftex_GRE_045062017
515,62017,XXSoftex_GRE_045,Algerian,0.25,XXSoftex_GRE_045062017
516,62017,Veria_GRE_054,Syrian,0.86,Veria_GRE_054062017
517,62017,Veria_GRE_054,Yemeni,0.0,Veria_GRE_054062017
518,62017,Veria_GRE_054,Iraqi,0.1,Veria_GRE_054062017
519,62017,Veria_GRE_054,Congolese,0.0,Veria_GRE_054062017
520,62017,Veria_GRE_054,Eritrean,0.0,Veria_GRE_054062017
521,62017,Veria_GRE_054,Iranian,0.0,Veria_GRE_054062017
522,62017,Veria_GRE_054,Pakistani,0.0,Veria_GRE_054062017
523,62017,Veria_GRE_054,Palestinian,0.04,Veria_GRE_054062017
524,62017,Veria_GRE_054,Afghan,0.0,Veria_GRE_054062017
525,62017,Veria_GRE_054,Stateless,0.0,Veria_GRE_054062017
526,62017,Veria_GRE_054,Somali,0.0,Veria_GRE_054062017
527,62017,Veria_GRE_054,Kuwaiti,0.0,Veria_GRE_054062017
528,62017,Veria_GRE_054,Moroccan,0.0,Veria_GRE_054062017
529,62017,Veria_GRE_054,Egyptian,0.0,Veria_GRE_054062017
530,62017,Veria_GRE_054,Algerian,0.0,Veria_GRE_054062017
531,62017,XXVial-Chios-NRC_GRE_066,Syrian,0.5,XXVial-Chios-NRC_GRE_066062017
532,62017,XXVial-Chios-NRC_GRE_066,Iraqi,0.09,XXVial-Chios-NRC_GRE_066062017
533,62017,XXVial-Chios-NRC_GRE_066,Palestinian,0.04,XXVial-Chios-NRC_GRE_066062017
534,62017,XXVial-Chios-NRC_GRE_066,Afghan,0.17,XXVial-Chios-NRC_GRE_066062017
535,62017,Lagkadikia_GRE_029,Syrian,0.89,Lagkadikia_GRE_029062017
536,62017,Lagkadikia_GRE_029,Yemeni,0.0,Lagkadikia_GRE_029062017
537,62017,Lagkadikia_GRE_029,Iraqi,0.11,Lagkadikia_GRE_029062017
538,62017,Lagkadikia_GRE_029,Congolese,0.0,Lagkadikia_GRE_029062017
539,62017,Lagkadikia_GRE_029,Eritrean,0.0,Lagkadikia_GRE_029062017
540,62017,Lagkadikia_GRE_029,Iranian,0.0,Lagkadikia_GRE_029062017
541,62017,Lagkadikia_GRE_029,Pakistani,0.0,Lagkadikia_GRE_029062017
542,62017,Lagkadikia_GRE_029,Palestinian,0.0,Lagkadikia_GRE_029062017
543,62017,Lagkadikia_GRE_029,Afghan,0.0,Lagkadikia_GRE_029062017
544,62017,Lagkadikia_GRE_029,Stateless,0.0,Lagkadikia_GRE_029062017
545,62017,Lagkadikia_GRE_029,Somali,0.0,Lagkadikia_GRE_029062017
546,62017,Lagkadikia_GRE_029,Kuwaiti,0.0,Lagkadikia_GRE_029062017
547,62017,Lagkadikia_GRE_029,Moroccan,0.0,Lagkadikia_GRE_029062017
548,62017,Lagkadikia_GRE_029,Egyptian,0.0,Lagkadikia_GRE_029062017
549,62017,Lagkadikia_GRE_029,Algerian,0.0,Lagkadikia_GRE_029062017
550,62017,Skaramangas_GRE_014,Syrian,0.55,Skaramangas_GRE_014062017
551,62017,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014062017
552,62017,Skaramangas_GRE_014,Iraqi,0.32,Skaramangas_GRE_014062017
553,62017,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014062017
554,62017,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014062017
555,62017,Skaramangas_GRE_014,Iranian,0.01,Skaramangas_GRE_014062017
556,62017,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014062017
557,62017,Skaramangas_GRE_014,Palestinian,0.03,Skaramangas_GRE_014062017
558,62017,Skaramangas_GRE_014,Afghan,0.09,Skaramangas_GRE_014062017
559,62017,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014062017
560,62017,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014062017
561,62017,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014062017
562,62017,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014062017
563,62017,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014062017
564,62017,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014062017
565,42016,Alexandria-Ref_GRE_003,Syrian,0.96,Alexandria-Ref_GRE_003042016
566,42016,Alexandria-Ref_GRE_003,Yemeni,0.0,Alexandria-Ref_GRE_003042016
567,42016,Alexandria-Ref_GRE_003,Iraqi,0.03,Alexandria-Ref_GRE_003042016
568,42016,Alexandria-Ref_GRE_003,Congolese,0.0,Alexandria-Ref_GRE_003042016
569,42016,Alexandria-Ref_GRE_003,Eritrean,0.0,Alexandria-Ref_GRE_003042016
570,42016,Alexandria-Ref_GRE_003,Iranian,0.0,Alexandria-Ref_GRE_003042016
571,42016,Alexandria-Ref_GRE_003,Pakistani,0.0,Alexandria-Ref_GRE_003042016
572,42016,Alexandria-Ref_GRE_003,Palestinian,0.0,Alexandria-Ref_GRE_003042016
573,42016,Alexandria-Ref_GRE_003,Afghan,0.0,Alexandria-Ref_GRE_003042016
574,42016,Alexandria-Ref_GRE_003,Stateless,0.0,Alexandria-Ref_GRE_003042016
575,42016,Alexandria-Ref_GRE_003,Somali,0.0,Alexandria-Ref_GRE_003042016
576,42016,Alexandria-Ref_GRE_003,Kuwaiti,0.0,Alexandria-Ref_GRE_003042016
577,42016,Alexandria-Ref_GRE_003,Moroccan,0.0,Alexandria-Ref_GRE_003042016
578,42016,Alexandria-Ref_GRE_003,Egyptian,0.0,Alexandria-Ref_GRE_003042016
579,42016,Alexandria-Ref_GRE_003,Algerian,0.0,Alexandria-Ref_GRE_003042016
580,42016,Andravida_GRE_004,Syrian,1.0,Andravida_GRE_004042016
581,42016,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004042016
582,42016,Andravida_GRE_004,Iraqi,0.0,Andravida_GRE_004042016
583,42016,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004042016
584,42016,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004042016
585,42016,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004042016
586,42016,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004042016
587,42016,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004042016
588,42016,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004042016
589,42016,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004042016
590,42016,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004042016
591,42016,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004042016
592,42016,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004042016
593,42016,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004042016
594,42016,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004042016
595,42016,XXCherso_GRE_005,Syrian,0.65,XXCherso_GRE_005042016
596,42016,XXCherso_GRE_005,Yemeni,0.0,XXCherso_GRE_005042016
597,42016,XXCherso_GRE_005,Iraqi,0.35,XXCherso_GRE_005042016
598,42016,XXCherso_GRE_005,Congolese,0.0,XXCherso_GRE_005042016
599,42016,XXCherso_GRE_005,Eritrean,0.0,XXCherso_GRE_005042016
600,42016,XXCherso_GRE_005,Iranian,0.0,XXCherso_GRE_005042016
601,42016,XXCherso_GRE_005,Pakistani,0.0,XXCherso_GRE_005042016
602,42016,XXCherso_GRE_005,Palestinian,0.0,XXCherso_GRE_005042016
603,42016,XXCherso_GRE_005,Afghan,0.0,XXCherso_GRE_005042016
604,42016,XXCherso_GRE_005,Stateless,0.0,XXCherso_GRE_005042016
605,42016,XXCherso_GRE_005,Somali,0.0,XXCherso_GRE_005042016
606,42016,XXCherso_GRE_005,Kuwaiti,0.0,XXCherso_GRE_005042016
607,42016,XXCherso_GRE_005,Moroccan,0.0,XXCherso_GRE_005042016
608,42016,XXCherso_GRE_005,Egyptian,0.0,XXCherso_GRE_005042016
609,42016,XXCherso_GRE_005,Algerian,0.0,XXCherso_GRE_005042016
610,42016,XXDerveni-Alexil_GRE_007,Syrian,1.0,XXDerveni-Alexil_GRE_007042016
611,42016,XXDerveni-Alexil_GRE_007,Yemeni,0.0,XXDerveni-Alexil_GRE_007042016
612,42016,XXDerveni-Alexil_GRE_007,Iraqi,0.0,XXDerveni-Alexil_GRE_007042016
613,42016,XXDerveni-Alexil_GRE_007,Congolese,0.0,XXDerveni-Alexil_GRE_007042016
614,42016,XXDerveni-Alexil_GRE_007,Eritrean,0.0,XXDerveni-Alexil_GRE_007042016
615,42016,XXDerveni-Alexil_GRE_007,Iranian,0.0,XXDerveni-Alexil_GRE_007042016
616,42016,XXDerveni-Alexil_GRE_007,Pakistani,0.0,XXDerveni-Alexil_GRE_007042016
617,42016,XXDerveni-Alexil_GRE_007,Palestinian,0.0,XXDerveni-Alexil_GRE_007042016
618,42016,XXDerveni-Alexil_GRE_007,Afghan,0.0,XXDerveni-Alexil_GRE_007042016
619,42016,XXDerveni-Alexil_GRE_007,Stateless,0.0,XXDerveni-Alexil_GRE_007042016
620,42016,XXDerveni-Alexil_GRE_007,Somali,0.0,XXDerveni-Alexil_GRE_007042016
621,42016,XXDerveni-Alexil_GRE_007,Kuwaiti,0.0,XXDerveni-Alexil_GRE_007042016
622,42016,XXDerveni-Alexil_GRE_007,Moroccan,0.0,XXDerveni-Alexil_GRE_007042016
623,42016,XXDerveni-Alexil_GRE_007,Egyptian,0.0,XXDerveni-Alexil_GRE_007042016
624,42016,XXDerveni-Alexil_GRE_007,Algerian,0.0,XXDerveni-Alexil_GRE_007042016
625,42016,Diavata_GRE_008,Syrian,0.75,Diavata_GRE_008042016
626,42016,Diavata_GRE_008,Iraqi,0.12,Diavata_GRE_008042016
627,42016,Diavata_GRE_008,Afghan,0.11,Diavata_GRE_008042016
628,42016,XXDoliana_GRE_007,Syrian,0.72,XXDoliana_GRE_007042016
