,Unnamed: 0,monthyear,campfilename,nationality,proportion,cmy
1789,1789,52018,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011052018
1790,1790,52018,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011052018
1791,1791,52018,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011052018
1792,1792,52018,Drama_GRE_011,Algerian,0.0,Drama_GRE_011052018
1793,1793,52018,Eleonas_GRE_013,Syrian,0.27,Eleonas_GRE_013 052018
1794,1794,52018,Eleonas_GRE_013,Iranian,0.08,Eleonas_GRE_013 052018
1795,1795,52018,Eleonas_GRE_013,Pakistani,0.06,Eleonas_GRE_013 052018
1796,1796,52018,Eleonas_GRE_013,Afghan,0.4,Eleonas_GRE_013 052018
1797,1797,52018,XXFilipiada_GRE_019,Syrian,0.38,XXFilipiada_GRE_019052018
1798,1798,52018,XXFilipiada_GRE_019,Yemeni,0.0,XXFilipiada_GRE_019052018
1799,1799,52018,XXFilipiada_GRE_019,Iraqi,0.26,XXFilipiada_GRE_019052018
1800,1800,52018,XXFilipiada_GRE_019,Congolese,0.0,XXFilipiada_GRE_019052018
1801,1801,52018,XXFilipiada_GRE_019,Eritrean,0.0,XXFilipiada_GRE_019052018
1802,1802,52018,XXFilipiada_GRE_019,Iranian,0.04,XXFilipiada_GRE_019052018
1803,1803,52018,XXFilipiada_GRE_019,Pakistani,0.05,XXFilipiada_GRE_019052018
1804,1804,52018,XXFilipiada_GRE_019,Palestinian,0.0,XXFilipiada_GRE_019052018
1805,1805,52018,XXFilipiada_GRE_019,Afghan,0.27,XXFilipiada_GRE_019052018
1806,1806,52018,XXFilipiada_GRE_019,Stateless,0.0,XXFilipiada_GRE_019052018
1807,1807,52018,XXFilipiada_GRE_019,Somali,0.0,XXFilipiada_GRE_019052018
1808,1808,52018,XXFilipiada_GRE_019,Kuwaiti,0.0,XXFilipiada_GRE_019052018
1809,1809,52018,XXFilipiada_GRE_019,Moroccan,0.0,XXFilipiada_GRE_019052018
1810,1810,52018,XXFilipiada_GRE_019,Egyptian,0.0,XXFilipiada_GRE_019052018
1811,1811,52018,XXFilipiada_GRE_019,Algerian,0.0,XXFilipiada_GRE_019052018
1812,1812,52018,Kavala_GRE_024,Syrian,0.44,Kavala_GRE_024052018
1813,1813,52018,Kavala_GRE_024,Yemeni,0.0,Kavala_GRE_024052018
1814,1814,52018,Kavala_GRE_024,Iraqi,0.27,Kavala_GRE_024052018
1815,1815,52018,Kavala_GRE_024,Congolese,0.0,Kavala_GRE_024052018
1816,1816,52018,Kavala_GRE_024,Eritrean,0.0,Kavala_GRE_024052018
1817,1817,52018,Kavala_GRE_024,Iranian,0.0,Kavala_GRE_024052018
1818,1818,52018,Kavala_GRE_024,Pakistani,0.06,Kavala_GRE_024052018
1819,1819,52018,Kavala_GRE_024,Palestinian,0.0,Kavala_GRE_024052018
1820,1820,52018,Kavala_GRE_024,Afghan,0.17,Kavala_GRE_024052018
1821,1821,52018,Kavala_GRE_024,Stateless,0.06,Kavala_GRE_024052018
1822,1822,52018,Kavala_GRE_024,Somali,0.0,Kavala_GRE_024052018
1823,1823,52018,Kavala_GRE_024,Kuwaiti,0.0,Kavala_GRE_024052018
1824,1824,52018,Kavala_GRE_024,Moroccan,0.0,Kavala_GRE_024052018
1825,1825,52018,Kavala_GRE_024,Egyptian,0.0,Kavala_GRE_024052018
1826,1826,52018,Kavala_GRE_024,Algerian,0.0,Kavala_GRE_024052018
1827,1827,52018,Kato-Milia_GRE_061,Syrian,0.6,Kato-Milia_GRE_061052018
1828,1828,52018,Kato-Milia_GRE_061,Iraqi,0.17,Kato-Milia_GRE_061052018
1829,1829,52018,Kato-Milia_GRE_061,Palestinian,0.05,Kato-Milia_GRE_061052018
1830,1830,52018,Kato-Milia_GRE_061,Afghan,0.11,Kato-Milia_GRE_061052018
1831,1831,52018,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026052018
1832,1832,52018,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026052018
1833,1833,52018,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026052018
1834,1834,52018,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026052018
1835,1835,52018,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026052018
1836,1836,52018,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026052018
1837,1837,52018,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026052018
1838,1838,52018,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026052018
1839,1839,52018,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026052018
1840,1840,52018,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026052018
1841,1841,52018,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026052018
1842,1842,52018,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026052018
1843,1843,52018,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026052018
1844,1844,52018,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026052018
1845,1845,52018,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026052018
1846,1846,52018,Kos_GRE_027,Syrian,0.2,Kos_GRE_027052018
1847,1847,52018,Kos_GRE_027,Iraqi,0.57,Kos_GRE_027052018
1848,1848,52018,Kos_GRE_027,Iranian,0.04,Kos_GRE_027052018
1849,1849,52018,Kos_GRE_027,Stateless,0.06,Kos_GRE_027052018
1850,1850,52018,Koutsochero_GRE_028,Syrian,0.5,Koutsochero_GRE_028 052018
1851,1851,52018,Koutsochero_GRE_028,Iraqi,0.25,Koutsochero_GRE_028 052018
1852,1852,52018,Koutsochero_GRE_028,Congolese,0.06,Koutsochero_GRE_028 052018
1853,1853,52018,Koutsochero_GRE_028,Pakistani,0.06,Koutsochero_GRE_028 052018
1854,1854,52018,Koutsochero_GRE_028,Afghan,0.0,Koutsochero_GRE_028 052018
1855,1855,52018,Lagkadikia_GRE_029,Syrian,0.51,Lagkadikia_GRE_029 052018
1856,1856,52018,Lagkadikia_GRE_029,Iraqi,0.25,Lagkadikia_GRE_029 052018
1857,1857,52018,Lagkadikia_GRE_029,Iranian,0.01,Lagkadikia_GRE_029 052018
1858,1858,52018,Lagkadikia_GRE_029,Pakistani,0.03,Lagkadikia_GRE_029 052018
1859,1859,52018,Lavrio-New_GRE_030,Syrian,0.47,Lavrio-New_GRE_030 052018
1860,1860,52018,Lavrio-New_GRE_030,Iraqi,0.12,Lavrio-New_GRE_030 052018
1861,1861,52018,Lavrio-New_GRE_030,Congolese,0.05,Lavrio-New_GRE_030 052018
1862,1862,52018,Lavrio-New_GRE_030,Afghan,0.12,Lavrio-New_GRE_030 052018
1863,1863,52018,Leros-Lepida_GRE_032,Syrian,0.47,Leros-Lepida_GRE_032052018
1864,1864,52018,Leros-Lepida_GRE_032,Iraqi,0.3,Leros-Lepida_GRE_032052018
1865,1865,52018,Leros-Lepida_GRE_032,Iranian,0.02,Leros-Lepida_GRE_032052018
1866,1866,52018,Leros-Lepida_GRE_032,Afghan,0.08,Leros-Lepida_GRE_032052018
1867,1867,52018,XXMalakasa-MC_GRE_012,Syrian,0.05,XXMalakasa-MC_GRE_012052018
1868,1868,52018,XXMalakasa-MC_GRE_012,Yemeni,0.0,XXMalakasa-MC_GRE_012052018
1869,1869,52018,XXMalakasa-MC_GRE_012,Iraqi,0.23,XXMalakasa-MC_GRE_012052018
1870,1870,52018,XXMalakasa-MC_GRE_012,Congolese,0.0,XXMalakasa-MC_GRE_012052018
1871,1871,52018,XXMalakasa-MC_GRE_012,Eritrean,0.0,XXMalakasa-MC_GRE_012052018
1872,1872,52018,XXMalakasa-MC_GRE_012,Iranian,0.08,XXMalakasa-MC_GRE_012052018
1873,1873,52018,XXMalakasa-MC_GRE_012,Pakistani,0.0,XXMalakasa-MC_GRE_012052018
1874,1874,52018,XXMalakasa-MC_GRE_012,Palestinian,0.0,XXMalakasa-MC_GRE_012052018
1875,1875,52018,XXMalakasa-MC_GRE_012,Afghan,0.64,XXMalakasa-MC_GRE_012052018
1876,1876,52018,XXMalakasa-MC_GRE_012,Stateless,0.0,XXMalakasa-MC_GRE_012052018
1877,1877,52018,XXMalakasa-MC_GRE_012,Somali,0.0,XXMalakasa-MC_GRE_012052018
1878,1878,52018,XXMalakasa-MC_GRE_012,Kuwaiti,0.0,XXMalakasa-MC_GRE_012052018
1879,1879,52018,XXMalakasa-MC_GRE_012,Moroccan,0.0,XXMalakasa-MC_GRE_012052018
1880,1880,52018,XXMalakasa-MC_GRE_012,Egyptian,0.0,XXMalakasa-MC_GRE_012052018
1881,1881,52018,XXMalakasa-MC_GRE_012,Algerian,0.0,XXMalakasa-MC_GRE_012052018
1882,1882,52018,Moria_GRE_001,Syrian,0.34,Moria_GRE_001052018
1883,1883,52018,Moria_GRE_001,Iraqi,0.14,Moria_GRE_001052018
1884,1884,52018,Moria_GRE_001,Congolese,0.08,Moria_GRE_001052018
1885,1885,52018,Moria_GRE_001,Afghan,0.2,Moria_GRE_001052018
1886,1886,52018,Nea-Kavala_GRE_034,Syrian,0.31,Nea-Kavala_GRE_034052018
1887,1887,52018,Nea-Kavala_GRE_034,Iraqi,0.19,Nea-Kavala_GRE_034052018
1888,1888,52018,Nea-Kavala_GRE_034,Congolese,0.07,Nea-Kavala_GRE_034052018
1889,1889,52018,Nea-Kavala_GRE_034,Eritrean,0.08,Nea-Kavala_GRE_034052018
1890,1890,52018,XXPikpa-Leros_GRE_038,Syrian,0.5,XXPikpa-Leros_GRE_038052018
1891,1891,52018,XXPikpa-Leros_GRE_038,Iraqi,0.47,XXPikpa-Leros_GRE_038052018
1892,1892,52018,XXPikpa-Leros_GRE_038,Pakistani,0.01,XXPikpa-Leros_GRE_038052018
1893,1893,52018,Ritsona_GRE_040,Syrian,0.72,Ritsona_GRE_040052018
1894,1894,52018,Ritsona_GRE_040,Iraqi,0.13,Ritsona_GRE_040052018
1895,1895,52018,Ritsona_GRE_040,Palestinian,0.02,Ritsona_GRE_040052018
1896,1896,52018,Ritsona_GRE_040,Somali,0.12,Ritsona_GRE_040052018
1897,1897,52018,Ritsona_GRE_040,Moroccan,0.01,Ritsona_GRE_040052018
1898,1898,52018,Serres_GRE_042,Syrian,0.0,Serres_GRE_042052018
1899,1899,52018,Serres_GRE_042,Yemeni,0.0,Serres_GRE_042052018
1900,1900,52018,Serres_GRE_042,Iraqi,1.0,Serres_GRE_042052018
1901,1901,52018,Serres_GRE_042,Congolese,0.0,Serres_GRE_042052018
1902,1902,52018,Serres_GRE_042,Eritrean,0.0,Serres_GRE_042052018
1903,1903,52018,Serres_GRE_042,Iranian,0.0,Serres_GRE_042052018
1904,1904,52018,Serres_GRE_042,Pakistani,0.0,Serres_GRE_042052018
1905,1905,52018,Serres_GRE_042,Palestinian,0.0,Serres_GRE_042052018
1906,1906,52018,Serres_GRE_042,Afghan,0.0,Serres_GRE_042052018
1907,1907,52018,Serres_GRE_042,Stateless,0.0,Serres_GRE_042052018
1908,1908,52018,Serres_GRE_042,Somali,0.0,Serres_GRE_042052018
1909,1909,52018,Serres_GRE_042,Kuwaiti,0.0,Serres_GRE_042052018
1910,1910,52018,Serres_GRE_042,Moroccan,0.0,Serres_GRE_042052018
1911,1911,52018,Serres_GRE_042,Egyptian,0.0,Serres_GRE_042052018
1912,1912,52018,Serres_GRE_042,Algerian,0.0,Serres_GRE_042052018
1913,1913,52018,Skaramangas_GRE_014,Syrian,0.56,Skaramangas_GRE_014052018
1914,1914,52018,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014052018
1915,1915,52018,Skaramangas_GRE_014,Iraqi,0.33,Skaramangas_GRE_014052018
1916,1916,52018,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014052018
1917,1917,52018,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014052018
1918,1918,52018,Skaramangas_GRE_014,Iranian,0.01,Skaramangas_GRE_014052018
1919,1919,52018,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014052018
1920,1920,52018,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014052018
1921,1921,52018,Skaramangas_GRE_014,Afghan,0.09,Skaramangas_GRE_014052018
1922,1922,52018,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014052018
1923,1923,52018,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014052018
1924,1924,52018,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014052018
1925,1925,52018,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014052018
1926,1926,52018,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014052018
1927,1927,52018,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014052018
1928,1928,52018,Vathi-Samos_GRE_053,Syrian,0.35,Vathi-Samos_GRE_053052018
1929,1929,52018,Vathi-Samos_GRE_053,Iraqi,0.28,Vathi-Samos_GRE_053052018
1930,1930,52018,Vathi-Samos_GRE_053,Congolese,0.05,Vathi-Samos_GRE_053052018
1931,1931,52018,Vathi-Samos_GRE_053,Afghan,0.11,Vathi-Samos_GRE_053052018
1932,1932,52018,Veria_GRE_054,Syrian,0.68,Veria_GRE_054052018
1933,1933,52018,Veria_GRE_054,Iraqi,0.02,Veria_GRE_054052018
1934,1934,52018,Veria_GRE_054,Palestinian,0.05,Veria_GRE_054052018
1935,1935,52018,Veria_GRE_054,Stateless,0.03,Veria_GRE_054052018
1936,1936,52018,XXVial-Chios-NRC_GRE_066,Syrian,0.27,XXVial-Chios-NRC_GRE_066052018
1937,1937,52018,XXVial-Chios-NRC_GRE_066,Iraqi,0.34,XXVial-Chios-NRC_GRE_066052018
1938,1938,52018,XXVial-Chios-NRC_GRE_066,Palestinian,0.04,XXVial-Chios-NRC_GRE_066052018
1939,1939,52018,XXVial-Chios-NRC_GRE_066,Afghan,0.11,XXVial-Chios-NRC_GRE_066052018
1940,1940,52018,Volos_GRE_055,Syrian,0.57,Volos_GRE_055052018
1941,1941,52018,Volos_GRE_055,Yemeni,0.0,Volos_GRE_055052018
1942,1942,52018,Volos_GRE_055,Iraqi,0.36,Volos_GRE_055052018
1943,1943,52018,Volos_GRE_055,Congolese,0.0,Volos_GRE_055052018
1944,1944,52018,Volos_GRE_055,Eritrean,0.0,Volos_GRE_055052018
1945,1945,52018,Volos_GRE_055,Iranian,0.0,Volos_GRE_055052018
1946,1946,52018,Volos_GRE_055,Pakistani,0.0,Volos_GRE_055052018
1947,1947,52018,Volos_GRE_055,Palestinian,0.0,Volos_GRE_055052018
1948,1948,52018,Volos_GRE_055,Afghan,0.0,Volos_GRE_055052018
1949,1949,52018,Volos_GRE_055,Stateless,0.07,Volos_GRE_055052018
1950,1950,52018,Volos_GRE_055,Somali,0.0,Volos_GRE_055052018
1951,1951,52018,Volos_GRE_055,Kuwaiti,0.0,Volos_GRE_055052018
1952,1952,52018,Volos_GRE_055,Moroccan,0.0,Volos_GRE_055052018
1953,1953,52018,Volos_GRE_055,Egyptian,0.0,Volos_GRE_055052018
1954,1954,52018,Volos_GRE_055,Algerian,0.0,Volos_GRE_055052018
1955,1955,62018,Alexandria-Ref_GRE_003,Syrian,0.39,Alexandria-Ref_GRE_003062018
1956,1956,62018,Alexandria-Ref_GRE_003,Iraqi,0.29,Alexandria-Ref_GRE_003062018
1957,1957,62018,Alexandria-Ref_GRE_003,Pakistani,0.03,Alexandria-Ref_GRE_003062018
1958,1958,62018,Alexandria-Ref_GRE_003,Palestinian,0.02,Alexandria-Ref_GRE_003062018
1959,1959,62018,Andravida_GRE_004,Syrian,0.98,Andravida_GRE_004062018
1960,1960,62018,Andravida_GRE_004,Iraqi,0.02,Andravida_GRE_004062018
1961,1961,62018,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004062018
1962,1962,62018,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004062018
1963,1963,62018,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004062018
1964,1964,62018,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004062018
1965,1965,62018,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004062018
1966,1966,62018,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004062018
1967,1967,62018,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004062018
1968,1968,62018,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004062018
1969,1969,62018,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004062018
1970,1970,62018,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004062018
1971,1971,62018,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004062018
1972,1972,62018,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004062018
1973,1973,62018,Diavata_GRE_008,Syrian,0.6,Diavata_GRE_008062018
1974,1974,62018,Diavata_GRE_008,Iranian,0.15,Diavata_GRE_008062018
1975,1975,62018,Diavata_GRE_008,Afghan,0.2,Diavata_GRE_008062018
1976,1976,62018,XXDoliana_GRE_007,Syrian,0.53,XXDoliana_GRE_007062018
1977,1977,62018,XXDoliana_GRE_007,Yemeni,0.0,XXDoliana_GRE_007062018
1978,1978,62018,XXDoliana_GRE_007,Iraqi,0.42,XXDoliana_GRE_007062018
1979,1979,62018,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007062018
1980,1980,62018,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007062018
1981,1981,62018,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007062018
1982,1982,62018,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007062018
1983,1983,62018,XXDoliana_GRE_007,Palestinian,0.0,XXDoliana_GRE_007062018
1984,1984,62018,XXDoliana_GRE_007,Afghan,0.0,XXDoliana_GRE_007062018
1985,1985,62018,XXDoliana_GRE_007,Stateless,0.0,XXDoliana_GRE_007062018
1986,1986,62018,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007062018
1987,1987,62018,XXDoliana_GRE_007,Kuwaiti,0.05,XXDoliana_GRE_007062018
1988,1988,62018,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007062018
1989,1989,62018,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007062018
1990,1990,62018,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007062018
1991,1991,62018,Drama_GRE_011,Syrian,0.52,Drama_GRE_011062018
1992,1992,62018,Drama_GRE_011,Yemeni,0.0,Drama_GRE_011062018
1993,1993,62018,Drama_GRE_011,Iraqi,0.38,Drama_GRE_011062018
1994,1994,62018,Drama_GRE_011,Congolese,0.0,Drama_GRE_011062018
1995,1995,62018,Drama_GRE_011,Eritrean,0.0,Drama_GRE_011062018
1996,1996,62018,Drama_GRE_011,Iranian,0.0,Drama_GRE_011062018
1997,1997,62018,Drama_GRE_011,Pakistani,0.0,Drama_GRE_011062018
1998,1998,62018,Drama_GRE_011,Palestinian,0.0,Drama_GRE_011062018
1999,1999,62018,Drama_GRE_011,Afghan,0.03,Drama_GRE_011062018
2000,2000,62018,Drama_GRE_011,Stateless,0.04,Drama_GRE_011062018
2001,2001,62018,Drama_GRE_011,Somali,0.0,Drama_GRE_011062018
2002,2002,62018,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011062018
2003,2003,62018,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011062018
2004,2004,62018,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011062018
2005,2005,62018,Drama_GRE_011,Algerian,0.02,Drama_GRE_011062018
2006,2006,62018,Eleonas_GRE_013,Syrian,0.27,Eleonas_GRE_013 062018
2007,2007,62018,Eleonas_GRE_013,Iranian,0.08,Eleonas_GRE_013 062018
2008,2008,62018,Eleonas_GRE_013,Pakistani,0.06,Eleonas_GRE_013 062018
2009,2009,62018,Eleonas_GRE_013,Afghan,0.4,Eleonas_GRE_013 062018
2010,2010,62018,XXFilipiada_GRE_019,Syrian,0.22,XXFilipiada_GRE_019062018
2011,2011,62018,XXFilipiada_GRE_019,Iraqi,0.37,XXFilipiada_GRE_019062018
2012,2012,62018,XXFilipiada_GRE_019,Iranian,0.05,XXFilipiada_GRE_019062018
2013,2013,62018,XXFilipiada_GRE_019,Afghan,0.34,XXFilipiada_GRE_019062018
2014,2014,62018,Kato-Milia_GRE_061,Syrian,0.6,Kato-Milia_GRE_061062018
2015,2015,62018,Kato-Milia_GRE_061,Iraqi,0.18,Kato-Milia_GRE_061062018
2016,2016,62018,Kato-Milia_GRE_061,Palestinian,0.05,Kato-Milia_GRE_061062018
2017,2017,62018,Kato-Milia_GRE_061,Afghan,0.1,Kato-Milia_GRE_061062018
2018,2018,62018,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026062018
2019,2019,62018,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026062018
2020,2020,62018,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026062018
2021,2021,62018,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026062018
2022,2022,62018,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026062018
2023,2023,62018,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026062018
2024,2024,62018,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026062018
2025,2025,62018,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026062018
2026,2026,62018,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026062018
2027,2027,62018,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026062018
2028,2028,62018,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026062018
2029,2029,62018,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026062018
2030,2030,62018,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026062018
2031,2031,62018,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026062018
2032,2032,62018,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026062018
2033,2033,62018,Kavala_GRE_024,Syrian,0.39,Kavala_GRE_024062018
2034,2034,62018,Kavala_GRE_024,Iraqi,0.29,Kavala_GRE_024062018
2035,2035,62018,Kavala_GRE_024,Pakistani,0.03,Kavala_GRE_024062018
2036,2036,62018,Kavala_GRE_024,Afghan,0.18,Kavala_GRE_024062018
2037,2037,62018,Kavala_GRE_024,Stateless,0.05,Kavala_GRE_024062018
2038,2038,62018,Kos_GRE_027,Syrian,0.2,Kos_GRE_027062018
2039,2039,62018,Kos_GRE_027,Iraqi,0.55,Kos_GRE_027062018
2040,2040,62018,Kos_GRE_027,Pakistani,0.05,Kos_GRE_027062018
2041,2041,62018,Kos_GRE_027,Stateless,0.07,Kos_GRE_027062018
2042,2042,62018,Koutsochero_GRE_028,Syrian,0.53,Koutsochero_GRE_028 062018
2043,2043,62018,Koutsochero_GRE_028,Iraqi,0.25,Koutsochero_GRE_028 062018
2044,2044,62018,Koutsochero_GRE_028,Congolese,0.06,Koutsochero_GRE_028 062018
2045,2045,62018,Koutsochero_GRE_028,Afghan,0.05,Koutsochero_GRE_028 062018
2046,2046,62018,Lagkadikia_GRE_029,Syrian,0.51,Lagkadikia_GRE_029062018
2047,2047,62018,Lagkadikia_GRE_029,Iraqi,0.37,Lagkadikia_GRE_029062018
2048,2048,62018,Lagkadikia_GRE_029,Iranian,0.03,Lagkadikia_GRE_029062018
2049,2049,62018,Lagkadikia_GRE_029,Pakistani,0.05,Lagkadikia_GRE_029062018
2050,2050,62018,Lavrio-New_GRE_030,Syrian,0.49,Lavrio-New_GRE_030 062018
2051,2051,62018,Lavrio-New_GRE_030,Iraqi,0.12,Lavrio-New_GRE_030 062018
2052,2052,62018,Lavrio-New_GRE_030,Congolese,0.07,Lavrio-New_GRE_030 062018
2053,2053,62018,Lavrio-New_GRE_030,Afghan,0.12,Lavrio-New_GRE_030 062018
2054,2054,62018,Leros-Lepida_GRE_032,Syrian,0.49,Leros-Lepida_GRE_032062018
2055,2055,62018,Leros-Lepida_GRE_032,Iraqi,0.28,Leros-Lepida_GRE_032062018
2056,2056,62018,Leros-Lepida_GRE_032,Iranian,0.04,Leros-Lepida_GRE_032062018
2057,2057,62018,Leros-Lepida_GRE_032,Afghan,0.08,Leros-Lepida_GRE_032062018
2058,2058,62018,XXMalakasa-MC_GRE_012,Syrian,0.24,XXMalakasa-MC_GRE_012062018
2059,2059,62018,XXMalakasa-MC_GRE_012,Yemeni,0.0,XXMalakasa-MC_GRE_012062018
2060,2060,62018,XXMalakasa-MC_GRE_012,Iraqi,0.15,XXMalakasa-MC_GRE_012062018
2061,2061,62018,XXMalakasa-MC_GRE_012,Congolese,0.0,XXMalakasa-MC_GRE_012062018
2062,2062,62018,XXMalakasa-MC_GRE_012,Eritrean,0.0,XXMalakasa-MC_GRE_012062018
2063,2063,62018,XXMalakasa-MC_GRE_012,Iranian,0.06,XXMalakasa-MC_GRE_012062018
2064,2064,62018,XXMalakasa-MC_GRE_012,Pakistani,0.02,XXMalakasa-MC_GRE_012062018
2065,2065,62018,XXMalakasa-MC_GRE_012,Palestinian,0.0,XXMalakasa-MC_GRE_012062018
2066,2066,62018,XXMalakasa-MC_GRE_012,Afghan,0.52,XXMalakasa-MC_GRE_012062018
2067,2067,62018,XXMalakasa-MC_GRE_012,Stateless,0.0,XXMalakasa-MC_GRE_012062018
2068,2068,62018,XXMalakasa-MC_GRE_012,Somali,0.0,XXMalakasa-MC_GRE_012062018
2069,2069,62018,XXMalakasa-MC_GRE_012,Kuwaiti,0.0,XXMalakasa-MC_GRE_012062018
2070,2070,62018,XXMalakasa-MC_GRE_012,Moroccan,0.0,XXMalakasa-MC_GRE_012062018
2071,2071,62018,XXMalakasa-MC_GRE_012,Egyptian,0.0,XXMalakasa-MC_GRE_012062018
2072,2072,62018,XXMalakasa-MC_GRE_012,Algerian,0.0,XXMalakasa-MC_GRE_012062018
2073,2073,62018,Moria_GRE_001,Syrian,0.33,Moria_GRE_001062018
2074,2074,62018,Moria_GRE_001,Iraqi,0.14,Moria_GRE_001062018
2075,2075,62018,Moria_GRE_001,Congolese,0.08,Moria_GRE_001062018
2076,2076,62018,Moria_GRE_001,Afghan,0.2,Moria_GRE_001062018
2077,2077,62018,Nea-Kavala_GRE_034,Syrian,0.35,Nea-Kavala_GRE_034062018
2078,2078,62018,Nea-Kavala_GRE_034,Iraqi,0.22,Nea-Kavala_GRE_034062018
2079,2079,62018,Nea-Kavala_GRE_034,Congolese,0.08,Nea-Kavala_GRE_034062018
2080,2080,62018,Nea-Kavala_GRE_034,Pakistani,0.04,Nea-Kavala_GRE_034062018
2081,2081,62018,XXPikpa-Leros_GRE_038,Syrian,0.53,XXPikpa-Leros_GRE_038062018
2082,2082,62018,XXPikpa-Leros_GRE_038,Iraqi,0.44,XXPikpa-Leros_GRE_038062018
2083,2083,62018,XXPikpa-Leros_GRE_038,Pakistani,0.01,XXPikpa-Leros_GRE_038062018
2084,2084,62018,Ritsona_GRE_040,Syrian,0.78,Ritsona_GRE_040062018
2085,2085,62018,Ritsona_GRE_040,Yemeni,0.0,Ritsona_GRE_040062018
2086,2086,62018,Ritsona_GRE_040,Iraqi,0.14,Ritsona_GRE_040062018
2087,2087,62018,Ritsona_GRE_040,Eritrean,0.0,Ritsona_GRE_040062018
